5.511225226353213,5.4575529725729615,0.10543460660927984,1.2803736237659828,4.4259512704546395,1.,0.
4.130965057741561,6.656217701275943,0.9264021683503135,4.091271251476926,3.160647148129476,1.,0.
6.860239352704232,7.319834530264397,1.702673418072127,2.486135575521252,3.4530264878872035,1.,0.
5.021788556776744,5.984503478213201,1.6145375672486109,3.035509430256979,3.0468276162502312,1.,0.
5.389576976546942,5.046388372924915,3.13250428764366,3.503681489618251,4.743195121372916,1.,0.
4.673280290004952,5.459096358203327,1.262512228331569,3.71168165762857,3.483883300066931,1.,0.
5.058479696116744,6.242204520297038,2.1462553368500252,3.004124585693335,3.5411782054799783,1.,0.
5.24145028924635,7.258278715746411,0.5201534034347441,3.423088734286397,4.185842628741705,1.,0.
4.418774278955526,6.143052169722329,-0.04629035670934867,3.0274910970947375,2.342699029646469,1.,0.
4.842902369182314,4.102946749141613,2.1136286224974947,1.342472204453962,3.6091327827201027,1.,0.
3.5754932992444655,6.304596071250025,1.0681351500371612,-0.2316872561897405,1.8748975746405603,1.,0.
5.68337977980428,5.099959656242868,0.4475426387678295,3.548704164439982,3.4068107937587055,1.,0.
6.294604832100149,5.810789283886242,-0.4370379198211787,2.0693439666107745,3.7403554773151306,1.,0.
5.958330250098643,5.214381350759909,-0.3687343840032298,4.090158402969037,4.3447164043264035,1.,0.
4.398421764216915,6.305270561955138,1.0754828383424508,1.8620244513420035,4.637430844278565,1.,0.
4.220506058127033,5.936971364232749,1.2981977000557228,3.7977410761247796,5.825638318505914,1.,0.
5.2096210703654044,4.6873618103213905,0.2522702706993407,1.8559371836016223,4.976458359546356,1.,0.
4.865736506883197,4.897941940978023,0.8376097238020008,3.1944617668089825,1.7751593437389737,1.,0.
5.115375798339612,4.987757769006317,0.35574519329947696,3.8610607690740686,3.4689695571097805,1.,0.
5.1119684238812155,6.607508768698788,2.3565761619962715,2.641121835639353,3.910457906288646,1.,0.
3.8148422782734768,6.3010743600685295,-0.16569399571429333,3.863248411743898,4.50593030104129,1.,0.
5.665994116233864,4.896967137859133,-0.4587987047969042,3.1156137094983745,4.139541591376282,1.,0.
5.1581517356447035,6.144930548103451,1.801674088807712,2.8599190474522107,4.159671101311938,1.,0.
